,created_at,user_id,username,tweet,english
47,2021-02-25 12:09:42 SE Asia Standard Time,3316865436,yrr1995,"@dare_darou Permisi, izin promosi yaa?  📲 OPEN ORDER Telkomsel, IM3 Ooredoo(Indosat) XL, Axis,Tri, Smartfren, Token PLN dll. ✅Fast respon ✅Trusted Payment: 💳BRI ➡OVO 🆙Cek harga dibawah 📲Contact: 0821 5468 28 22  https://t.co/BzMQF2QLzh","@dare_darou Excuse me, clearance sale yaa? OPEN ORDER 📲 Telkomsel, IM3 Ooredoo (Indosat) XL, Axis, Tri, Smartfren, Token PLN etc. ✅Fast ✅Trusted response Payment: 💳BRI ➡OVO 🆙Cek 📲Contact price below: 0821 5468 28 22 https://t.co/BzMQF2QLzh"
48,2021-02-25 12:08:01 SE Asia Standard Time,3316865436,yrr1995,"@tautaumuncul Permisi, izin promosi yaa?  📲 OPEN ORDER Telkomsel, IM3 Ooredoo(Indosat) XL, Axis,Tri, Smartfren, Token PLN dll. ✅Fast respon ✅Trusted Payment: 💳BRI ➡OVO 🆙Cek harga dibawah 📲Contact: 0821 5468 28 22  https://t.co/Wop3X8EvRl","@tautaumuncul Excuse me, clearance sale yaa? OPEN ORDER 📲 Telkomsel, IM3 Ooredoo (Indosat) XL, Axis, Tri, Smartfren, Token PLN etc. ✅Fast ✅Trusted response Payment: 💳BRI ➡OVO 🆙Cek 📲Contact price below: 0821 5468 28 22 https://t.co/Wop3X8EvRl"
49,2021-02-25 12:07:00 SE Asia Standard Time,3316865436,yrr1995,"@neticzen Permisi, izin promosi yaa?  📲 OPEN ORDER Telkomsel, IM3 Ooredoo(Indosat) XL, Axis,Tri, Smartfren, Token PLN dll. ✅Fast respon ✅Trusted Payment: 💳BRI ➡OVO 🆙Cek harga dibawah 📲Contact: 0821 5468 28 22  https://t.co/kNoGstkIly","@neticzen Excuse me, clearance sale yaa? OPEN ORDER 📲 Telkomsel, IM3 Ooredoo (Indosat) XL, Axis, Tri, Smartfren, Token PLN etc. ✅Fast ✅Trusted response Payment: 💳BRI ➡OVO 🆙Cek 📲Contact price below: 0821 5468 28 22 https://t.co/kNoGstkIly"
50,2021-02-25 11:59:05 SE Asia Standard Time,1359082202189860865,awtawaaan,"ampe telkomsel naik harga, I'm mad 😭","ampe Telkomsel rose in price, I'm mad 😭"
51,2021-02-25 11:40:24 SE Asia Standard Time,3316865436,yrr1995,"@kopistarbak_ Permisi, izin promosi yaa?  📲 OPEN ORDER Telkomsel, IM3 Ooredoo(Indosat) XL, Axis,Tri, Smartfren, Token PLN dll. ✅Fast respon ✅Trusted Payment: 💳BRI ➡OVO 🆙Cek harga dibawah 📲Contact: 0821 5468 28 22  https://t.co/Sm2yugTiwv","@kopistarbak_ Excuse me, clearance sale yaa? OPEN ORDER 📲 Telkomsel, IM3 Ooredoo (Indosat) XL, Axis, Tri, Smartfren, Token PLN etc. ✅Fast ✅Trusted response Payment: 💳BRI ➡OVO 🆙Cek 📲Contact price below: 0821 5468 28 22 https://t.co/Sm2yugTiwv"
52,2021-02-25 10:42:29 SE Asia Standard Time,2671882368,visitor_gio,"@gopaypromo Ngasih promo di app telkomsel discon 50 % pembelian pulsa , minimal 30k , mau isi pulsa gak ada harga 30k, ada nya 50k hmmm","@gopaypromo give telkomsel app promo discon 50% purchase credit, minimum 30k, the voucher would not a price 30k, 50k her no hmmm"
53,2021-02-25 10:15:21 SE Asia Standard Time,577113903,dckyps_,Kudu mulai familiar dgn harga dan tipe paket data telkomsel,Kudu started familiar with the price and the type of data packets telkomsel
54,2021-02-25 09:42:42 SE Asia Standard Time,1114336573850394624,koochanii,"@tanyainrl telkomsel ini anjir kesel bgt, pas beli pulsa jumlahnya pas sm harga kuota jadi kesedot anjir gajadi beli kuota😭","This telkomsel @tanyainrl Anjir kesel bgt, pas pas sm amount of credit to buy quota prices so kesedot Anjir gajadi buy kuota😭"
55,2021-02-25 09:14:08 SE Asia Standard Time,1222344615677714433,myorbitid,"@bundasalsabilla Hai, harga paket akan kami update melalui website dan akun media sosial Telkomsel Orbit. Jadi, segera gunakan kesempatan ini untuk mendapatkan produk Telkomsel Orbit dengan harga promo. Terima kasih.","@bundasalsabilla Hai, the package price will be updated through the website and social media accounts Telkomsel Orbit. So, immediately use this opportunity to get the product Telkomsel Orbit with a promo price. Thank you."
56,2021-02-25 08:57:38 SE Asia Standard Time,124972826,faikary,Ada harga ada kualitas tidak berlaku untuk @Telkomsel.,There is no quality price does not apply to @Telkomsel.
57,2021-02-25 07:36:26 SE Asia Standard Time,1267147855728242689,ctofficialstore,PAKET KUOTA TELKOMSEL HARGA TERJANGKAU. DM UNTUK PRICELIST!,QUOTAS PACKAGE TELKOMSEL AFFORDABLE PRICE. DM FOR pricelist!
58,2021-02-25 07:10:56 SE Asia Standard Time,1266878682972315648,wberryka,@Wicaksana_51 Hallo mohon iziin ya ka Open order ✨ Proses cepat Harga Under Aplikasi  • Kuota Indosat • Kuota Telkomsel • Kuota Smartfren • Kuota Axis • Kuota Three/Tri • Kuota XL  Indosat Hari ini : ✨Freedom Internet 50 GB 75K ‼️  ✨Unlimited Jumbo 60GB 105K‼️   https://t.co/ZoDjOHvpJx,@ Wicaksana_51 Hallo please iziin ya ka Open order ✨ quickly Price Under Application Process • Quota Quota Telkomsel Indosat • • • Smartfren Quota Quota Quota Axis • Three / Tri • Quota XL Indosat Today: ✨Freedom Internet 50 GB 75K! ️ ✨Unlimited Jumbo 60GB 105K! ️ https://t.co/ZoDjOHvpJx
59,2021-02-25 07:07:17 SE Asia Standard Time,1266878682972315648,wberryka,@JUALAN_BASE Open order ya ✨ Proses Fast  Harga Under Aplikasi  • Kuota Indosat • Kuota Telkomsel • Kuota Smartfren • Kuota Axis • Kuota Three/Tri • Kuota XL  Indosat Hari ini : ✨Freedom Internet 50 GB 75K ‼️  ✨Unlimited Jumbo 60GB 105K‼️  #zonauang   https://t.co/ZoDjOHvpJx,Open order yes ✨ @JUALAN_BASE Fast Price Under Application Process • Quota Quota Telkomsel Indosat • • • Smartfren Quota Quota Quota Axis • Three / Tri • Quota XL Indosat Today: ✨Freedom Internet 50 GB 75K! ️ ✨Unlimited 60GB Jumbo 105K! ️ #zonauang https://t.co/ZoDjOHvpJx
60,2021-02-24 23:00:50 SE Asia Standard Time,199199764,ulinisti,"Pake chrome, situs desktop. Hasil segini dari harga yang kau tawarkan, layak gak @Telkomsel &amp; mas @wishnutama ?  https://t.co/sn2rvxwZqG","Pake chrome, desktop sites. The results of this hour of the price you have to offer, not worthy @Telkomsel & amp; @wishnutama mas? https://t.co/sn2rvxwZqG"
61,2021-02-24 22:48:16 SE Asia Standard Time,235121907,folaharahap,Assalamualaikum @telkomsel Mas/Mbak. Pertama2 awak ucapkan banyak terima kasih dengan harga paket yang mahal tapi selalu tetap awak beli tanpa nawar. Tapi makin di diemin ngapa jaringan juga susah ya Mas/Mbak? Ada solusi? Atau awak ganti kartu aja kali ya?,Assalamualaikum @telkomsel Mas / Ma'am. Pertama2 crews say many thanks to the package price is expensive but always keep the crew without a bargain purchase. But increasingly in diemin Ngapa network also makes things difficult Mas / Ma'am? There is a solution? Or crew to replace the card aja times yes?
62,2021-02-24 16:51:52 SE Asia Standard Time,3316865436,yrr1995,"@salman_slmann Permisi, izin promosi yaa?  📲 OPEN ORDER Telkomsel, IM3 Ooredoo(Indosat) XL, Axis,Tri, Smartfren, Token PLN dll. ✅Fast respon ✅Trusted Payment: 💳BRI ➡OVO 🆙Cek harga dibawah 📲Contact: 0821 5468 28 22  https://t.co/Q6h9xdmLQI","@salman_slmann Excuse me, clearance sale yaa? OPEN ORDER 📲 Telkomsel, IM3 Ooredoo (Indosat) XL, Axis, Tri, Smartfren, Token PLN etc. ✅Fast ✅Trusted response Payment: 💳BRI ➡OVO 🆙Cek 📲Contact price below: 0821 5468 28 22 https://t.co/Q6h9xdmLQI"
63,2021-02-24 16:50:26 SE Asia Standard Time,3316865436,yrr1995,"@tatukuda Permisi, izin promosi yaa?  📲 OPEN ORDER Telkomsel, IM3 Ooredoo(Indosat) XL, Axis,Tri, Smartfren, Token PLN dll. ✅Fast respon ✅Trusted Payment: 💳BRI ➡OVO 🆙Cek harga dibawah 📲Contact: 0821 5468 28 22  https://t.co/Y5fUh6lZEZ","@tatukuda Excuse me, clearance sale yaa? OPEN ORDER 📲 Telkomsel, IM3 Ooredoo (Indosat) XL, Axis, Tri, Smartfren, Token PLN etc. ✅Fast ✅Trusted response Payment: 💳BRI ➡OVO 🆙Cek 📲Contact price below: 0821 5468 28 22 https://t.co/Y5fUh6lZEZ"
64,2021-02-24 12:52:08 SE Asia Standard Time,1334108017,hdynour,"@Telkomsel dapat telpon dari 188 dapat informasi kalau dapat paket data 15 GB dengan harga 30, saya cek di aplikasi my telkomsel dan *363* tidak ada, salah infokah?  https://t.co/zQirkTBnPK","@Telkomsel can call 188 if you can get 15 GB of data packets at a price of 30, I check on my application telkomsel and * 363 * no, one infokah? https://t.co/zQirkTBnPK"
65,2021-02-24 12:42:32 SE Asia Standard Time,2539527247,konterplsonline,Contoh harga telkomsel  https://t.co/QXraHBVIHW,Sample price https://t.co/QXraHBVIHW telkomsel
66,2021-02-24 11:58:34 SE Asia Standard Time,1442774870,cahyoklaten,Info donk min paket unlimited @Telkomsel   Habis nihh...   Yg 50 gb  harga 100 ..,Info donk min unlimited package @Telkomsel nihh Out ... In The 50 gb at 100 ..
67,2021-02-24 11:57:54 SE Asia Standard Time,1161543106233294848,starinpays,TELKOMSEL VOUCHER JAWA BARAT   #CLOSE Voucher 2.5GB #CLOSE Voucher 3.5GB  Stock pasar mulai langka dan harga melambung tinggi.,WEST JAVA #CLOSE TELKOMSEL VOUCHERS Vouchers Voucher #CLOSE 2.5GB 3.5GB Stock market is scarce and prices soared.
68,2021-02-24 11:56:49 SE Asia Standard Time,3316865436,yrr1995,"@Nugrahadeny79 Permisi, izin promosi yaa?  📲 OPEN ORDER Telkomsel, IM3 Ooredoo(Indosat) XL, Axis,Tri, Smartfren, Token PLN dll. ✅Fast respon ✅Trusted Payment: 💳BRI ➡OVO 🆙Cek harga dibawah 📲Contact: 0821 5468 28 22  https://t.co/H1YmaWezjV","@ Nugrahadeny79 Excuse me, clearance sale yaa? OPEN ORDER 📲 Telkomsel, IM3 Ooredoo (Indosat) XL, Axis, Tri, Smartfren, Token PLN etc. ✅Fast ✅Trusted response Payment: 💳BRI ➡OVO 🆙Cek 📲Contact price below: 0821 5468 28 22 https://t.co/H1YmaWezjV"
69,2021-02-24 11:52:02 SE Asia Standard Time,1033725782,heipampam,By.U sub dari Telkomsel Harga: Tergantung paket saat mendaftar lewat aplikasi  Katanya sih masa aktif kartu selamanya?  https://t.co/JxvXCF2P2D,By.U sub Telkomsel Price: Depending on the package when signing up through the application of active cards was said that future forever? https://t.co/JxvXCF2P2D
70,2021-02-24 11:33:03 SE Asia Standard Time,1353056426462089220,unbaome15,AKUN 1  @ometvgdrive PROMO TERBATAS UNTUK HARI INI  HARGA 20K SUDAH DAPAT BUKA BANNED(BLOKIR)+BANTU LOGIN+TIPS BIAR DAPAT CEWEK MINAT? WA : 082192917032  TRANSAKSI VIA PULSA TELKOMSEL/OVO/ATM #ometv  #chatalternative #camsurf #unbannedometv #unbanome #bukablokirome #chatruletka  https://t.co/hI42oeS0Sv,ACCOUNTS 1 @ometvgdrive LIMITED PROMO PRICE FOR TODAY IS ABLE TO OPEN BANNED 20K (Block) + + TIPS BIAR LOGIN HELP GIRLS CAN INTEREST? WA: 082192917032 TRANSACTION VIA PULS TELKOMSEL / OVO / ATM #ometv #chatalternative #camsurf #unbannedometv #unbanome #bukablokirome #chatruletka https://t.co/hI42oeS0Sv
71,2021-02-24 11:32:18 SE Asia Standard Time,1353914965011271680,unbannedome1,AKUN 1  @ometvgdrive PROMO TERBATAS UNTUK HARI INI  HARGA 20K SUDAH DAPAT BUKA BANNED(BLOKIR)+BANTU LOGIN+TIPS BIAR DAPAT CEWEK MINAT? WA : 082192917032  TRANSAKSI VIA PULSA TELKOMSEL/OVO/ATM #ometv  #chatalternative #camsurf #unbannedometv #unbanome #bukablokirome #chatruletka  https://t.co/Dw95B7vZkD,ACCOUNTS 1 @ometvgdrive LIMITED PROMO PRICE FOR TODAY IS ABLE TO OPEN BANNED 20K (Block) + + TIPS BIAR LOGIN HELP GIRLS CAN INTEREST? WA: 082192917032 TRANSACTION VIA PULS TELKOMSEL / OVO / ATM #ometv #chatalternative #camsurf #unbannedometv #unbanome #bukablokirome #chatruletka https://t.co/Dw95B7vZkD
72,2021-02-24 11:31:18 SE Asia Standard Time,1353914524919767041,unbanome,AKUN 1 @ometvgdrive BAYAR SEKALI DIPAKAI SELAMANYA! HARGA 20K HARI INI SIAP 6 SLOT SAJA UNTUK BUKA BANNED(BLOKIR)+BANTU LOGIN+ TIPS BIAR DAPAT CEWEK MINAT? WA:082192917032  TRANSAKSI VIA PULSA TELKOMSEL/OVO/ATM #ometv #chatruletka #chatalternative #chatalternative #unbannedometv  https://t.co/nXuWOJd2mI,1 @ometvgdrive PAY ACCOUNTS USED ONCE FOREVER! PRICE TODAY 20K 6 SLOTS ARE READY TO OPEN BANNED (Block) + + TIPS BIAR LOGIN HELP GIRLS CAN INTEREST? WA: 082192917032 TRANSACTION VIA PULS TELKOMSEL / OVO / ATM #ometv #chatruletka #chatalternative #chatalternative #unbannedometv https://t.co/nXuWOJd2mI
73,2021-02-24 09:42:13 SE Asia Standard Time,1266878682972315648,wberryka,Open order ya ✨ Proses Fast  Harga Under Aplikasi  • Kuota Indosat • Kuota Telkomsel • Kuota Smartfren • Kuota Axis • Kuota Three/Tri • Kuota XL  Indosat Hari ini : ✨Freedom Internet 50 GB 75K ‼️  ✨Unlimited Jumbo 60GB 105K‼️  #zonauang #zonaba #zonabu Dispatch Jennie  https://t.co/ZoDjOHvpJx,Open order yes ✨ Fast Price Under Application Process • Quota Quota Telkomsel Indosat • • • Smartfren Quota Quota Quota Axis • Three / Tri • Quota XL Indosat Today: ✨Freedom Internet 50 GB 75K! ️ ✨Unlimited 60GB Jumbo 105K! ️ #zonauang #zonaba Jennie Dispatch #zonabu https://t.co/ZoDjOHvpJx
74,2021-02-24 08:35:30 SE Asia Standard Time,1250738480776220672,ismi1919,Aktifkan terus paket #ComboSaktiUnlimited dari aplikasi My Telkomsel atau tekan *363# agar kamu bisa lancar scrolling sosmed sampe teleponan harga mulai dari 15ribu kuota hingga 19GB plus nelpon 300 menit dan 400 sms.   #ComboSakti  #TelkomselRajawaliA3   https://t.co/Ev47KWafm0,Enable continue #ComboSaktiUnlimited package of applications My Telkomsel or press * 363 # in order that you can smoothly scrolling until teleponan sosmed starting price of up to 19GB quota 15ribu calling plus 300 minutes and 400 SMS. #ComboSakti # TelkomselRajawaliA3 https://t.co/Ev47KWafm0
75,2021-02-24 06:52:51 SE Asia Standard Time,3316865436,yrr1995,"@hanifahalzulfan Permisi, izin promosi yaa?  📲 OPEN ORDER Telkomsel, IM3 Ooredoo(Indosat) XL, Axis,Tri, Smartfren, Token PLN dll. ✅Fast respon ✅Trusted Payment: 💳BRI ➡OVO 🆙Cek harga dibawah 📲Contact: 0821 5468 28 22  https://t.co/vdla3Di6W6","@hanifahalzulfan Excuse me, clearance sale yaa? OPEN ORDER 📲 Telkomsel, IM3 Ooredoo (Indosat) XL, Axis, Tri, Smartfren, Token PLN etc. ✅Fast ✅Trusted response Payment: 💳BRI ➡OVO 🆙Cek 📲Contact price below: 0821 5468 28 22 https://t.co/vdla3Di6W6"
76,2021-02-24 05:36:09 SE Asia Standard Time,1267147855728242689,ctofficialstore,PAKET KUOTA TELKOMSEL HARGA TERJANGKAU. DM UNTUK PRICELIST!,QUOTAS PACKAGE TELKOMSEL AFFORDABLE PRICE. DM FOR pricelist!
77,2021-02-23 19:41:13 SE Asia Standard Time,3316865436,yrr1995,"@Budaksajak___ Permisi, izin promosi yaa?  📲 OPEN ORDER Telkomsel, IM3 Ooredoo(Indosat) XL, Axis,Tri, Smartfren, Token PLN dll. ✅Fast respon ✅Trusted Payment: 💳BRI ➡OVO 🆙Cek harga dibawah 📲Contact: 0821 5468 28 22  https://t.co/mF39LmB1rF","@Budaksajak___ Excuse me, clearance sale yaa? OPEN ORDER 📲 Telkomsel, IM3 Ooredoo (Indosat) XL, Axis, Tri, Smartfren, Token PLN etc. ✅Fast ✅Trusted response Payment: 💳BRI ➡OVO 🆙Cek 📲Contact price below: 0821 5468 28 22 https://t.co/mF39LmB1rF"
78,2021-02-23 17:26:32 SE Asia Standard Time,3316865436,yrr1995,"@manistapiboong Yg tdk dibenarkan adlh selingkuh apapun alasannya.😊   Permisi, izin promosi yaa?  📲 OPEN ORDER Telkomsel, IM3 Ooredoo(Indosat) XL, Axis,Tri, Smartfren, Token PLN dll. ✅Fast respon ✅Trusted Payment: 💳BRI ➡OVO 🆙Cek harga dibawah 📲Contact: 0821 5468 28 22  https://t.co/LZZS9crYCM","@manistapiboong clincher morbidly justified any cheating adlh alasannya.😊 Excuse me, permit sale yaa? OPEN ORDER 📲 Telkomsel, IM3 Ooredoo (Indosat) XL, Axis, Tri, Smartfren, Token PLN etc. ✅Fast ✅Trusted response Payment: 💳BRI ➡OVO 🆙Cek 📲Contact price below: 0821 5468 28 22 https://t.co/LZZS9crYCM"
79,2021-02-23 17:22:35 SE Asia Standard Time,3316865436,yrr1995,"@pieipa Gpp sih kak. 😊   Permisi, izin promosi yaa?  📲 OPEN ORDER Telkomsel, IM3 Ooredoo(Indosat) XL, Axis,Tri, Smartfren, Token PLN dll. ✅Fast respon ✅Trusted Payment: 💳BRI ➡OVO 🆙Cek harga dibawah 📲Contact: 0821 5468 28 22  https://t.co/ayxAIlYuf0","@pieipa GPP does kak. 😊 Excuse me, clearance sale yaa? OPEN ORDER 📲 Telkomsel, IM3 Ooredoo (Indosat) XL, Axis, Tri, Smartfren, Token PLN etc. ✅Fast ✅Trusted response Payment: 💳BRI ➡OVO 🆙Cek 📲Contact price below: 0821 5468 28 22 https://t.co/ayxAIlYuf0"
80,2021-02-23 16:53:54 SE Asia Standard Time,838262499174572036,muhamma23366199,Seharusnya Telkomsel memperhatikan antara Telkomsel sama pelanggan nya pengguna kartu hp Telkomsel harga paket internet nya jangan seenak jidatnya kasih tarif tarif mahal selangit apalagi di musim vandemic covid19 semua orang harus apdet Telkomsel harus memahami keadaan konsumen,Telkomsel Telkomsel should have been noticed among his customers at Telkomsel phone card users of its internet package prices do not as good as his forehead love expensive rates exorbitant rates especially in the vandemic covid19 everyone should Telkomsel date of profile update should understand the state of the consumer
81,2021-02-23 16:00:45 SE Asia Standard Time,3316865436,yrr1995,"@gwdira Permisi, izin promosi yaa?  📲 OPEN ORDER Telkomsel, IM3 Ooredoo(Indosat) XL, Axis,Tri, Smartfren, Token PLN dll. ✅Fast respon ✅Trusted Payment: 💳BRI ➡OVO 🆙Cek harga dibawah 📲Contact: 0821 5468 28 22  https://t.co/4AjasN5eeB","@gwdira Excuse me, clearance sale yaa? OPEN ORDER 📲 Telkomsel, IM3 Ooredoo (Indosat) XL, Axis, Tri, Smartfren, Token PLN etc. ✅Fast ✅Trusted response Payment: 💳BRI ➡OVO 🆙Cek 📲Contact price below: 0821 5468 28 22 https://t.co/4AjasN5eeB"
82,2021-02-23 14:49:31 SE Asia Standard Time,135815019,detikinet,#Terpopuler Telkomsel menghadirkan kembali paket Surprise Deal di bulan Februari ini. Dengan harga Rp 100.000 bisa menikmati paket internet unlimited 50GB.  https://t.co/x7D1iWOtBy,"Telkomsel #Terpopuler brings back Deal Surprise package in February. With the price of Rp 100,000 can enjoy unlimited internet package 50GB. https://t.co/x7D1iWOtBy"
83,2021-02-23 13:36:13 SE Asia Standard Time,3316865436,yrr1995,"@mememekanlirik Permisi, izin promosi yaa?  📲 OPEN ORDER Telkomsel, IM3 Ooredoo(Indosat) XL, Axis,Tri, Smartfren, Token PLN dll. ✅Fast respon ✅Trusted Payment: 💳BRI ➡OVO 🆙Cek harga dibawah 📲Contact: 0821 5468 28 22  https://t.co/BEUhqrxioU","@mememekanlirik Excuse me, clearance sale yaa? OPEN ORDER 📲 Telkomsel, IM3 Ooredoo (Indosat) XL, Axis, Tri, Smartfren, Token PLN etc. ✅Fast ✅Trusted response Payment: 💳BRI ➡OVO 🆙Cek 📲Contact price below: 0821 5468 28 22 https://t.co/BEUhqrxioU"
84,2021-02-23 13:34:20 SE Asia Standard Time,3316865436,yrr1995,"@MohammadFaesol Permisi, izin promosi yaa?  📲 OPEN ORDER Telkomsel, IM3 Ooredoo(Indosat) XL, Axis,Tri, Smartfren, Token PLN dll. ✅Fast respon ✅Trusted Payment: 💳BRI ➡OVO 🆙Cek harga dibawah 📲Contact: 0821 5468 28 22  https://t.co/DizXhGnrGW","@MohammadFaesol Excuse me, clearance sale yaa? OPEN ORDER 📲 Telkomsel, IM3 Ooredoo (Indosat) XL, Axis, Tri, Smartfren, Token PLN etc. ✅Fast ✅Trusted response Payment: 💳BRI ➡OVO 🆙Cek 📲Contact price below: 0821 5468 28 22 https://t.co/DizXhGnrGW"
85,2021-02-23 11:57:20 SE Asia Standard Time,3316865436,yrr1995,"@PolJokesID Permisi, izin promosi yaa?  📲 OPEN ORDER Telkomsel, IM3 Ooredoo(Indosat) XL, Axis,Tri, Smartfren, Token PLN dll. ✅Fast respon ✅Trusted Payment: 💳BRI ➡OVO 🆙Cek harga dibawah 📲Contact: 0821 5468 28 22  https://t.co/7xj8V1Bpil","@PolJokesID Excuse me, clearance sale yaa? OPEN ORDER 📲 Telkomsel, IM3 Ooredoo (Indosat) XL, Axis, Tri, Smartfren, Token PLN etc. ✅Fast ✅Trusted response Payment: 💳BRI ➡OVO 🆙Cek 📲Contact price below: 0821 5468 28 22 https://t.co/7xj8V1Bpil"
86,2021-02-23 10:33:38 SE Asia Standard Time,1066678586147463168,boysoblog,kebayang berapa harga paket telkomsel 5g 💀💀,imagine what the price of the package telkomsel 5g 💀💀
87,2021-02-23 10:09:24 SE Asia Standard Time,3316865436,yrr1995,"@luxyriz Permisi, izin promosi yaa?  📲 OPEN ORDER Telkomsel, IM3 Ooredoo(Indosat) XL, Axis,Tri, Smartfren, Token PLN dll. ✅Fast respon ✅Trusted Payment: 💳BRI ➡OVO 🆙Cek harga dibawah 📲Contact: 0821 5468 28 22  https://t.co/d3b3mcD2Xx","@luxyriz Excuse me, clearance sale yaa? OPEN ORDER 📲 Telkomsel, IM3 Ooredoo (Indosat) XL, Axis, Tri, Smartfren, Token PLN etc. ✅Fast ✅Trusted response Payment: 💳BRI ➡OVO 🆙Cek 📲Contact price below: 0821 5468 28 22 https://t.co/d3b3mcD2Xx"
88,2021-02-23 09:03:46 SE Asia Standard Time,1353914965011271680,unbannedome1,AKUN 1 @ometvgdrive HARI INI READY 5 SLOT SAJA UNTUK BUKA BANNED(BLOKIR)+BANTU LOGIN+ TIPS BIAR DAPAT CEWEK MINAT? WA AJA 082192917032  HARGA 20K DIPAKE SEPUASNYA BOS. TRANSAKSI VIA PULSA TELKOMSEL/OVO/ATM #ometv  #chatalternative #camsurf #unbannedometv #unbanome #bukablokirome  https://t.co/Jhvz2q51Oz,ACCOUNTS 1 @ometvgdrive TODAY ONLY READY TO OPEN SLOT 5 BANNED (Block) + + TIPS BIAR LOGIN HELP GIRLS CAN INTEREST? PRICE 082192917032 WA AJA using that as much BOS 20K. TRANSACTIONS VIA PULSE TELKOMSEL / OVO / ATM #ometv #chatalternative #camsurf #unbannedometv #unbanome #bukablokirome https://t.co/Jhvz2q51Oz
